"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"87" -0.22750132330719 0.0383054176807963 8.45751958054036 23.2090588444449 4.82448389604466e-07 0.000260788308808262 "ILMN_1661161" "SIAH1"
"88" 0.190778583591361 -0.0131424708135562 12.5369850273034 23.0167810949976 5.22948592957054e-07 0.000279468482154367 "ILMN_1699631" "GATS"
"90" -0.401456585501439 0.0764103760109699 8.07965986525486 22.9160927315019 5.4558082260281e-07 0.000285084165837389 "ILMN_1672559" "ADGRF1"
"92" -0.140518061817648 0.0102345184458539 7.35195531962874 22.7293540601551 5.90348508136763e-07 0.000298011065094537 "ILMN_3238425" "KCNJ12"
"93" 0.0313942924345948 -0.00126841840305229 6.58038847383543 22.7229717122168 5.91945754194908e-07 0.000298011065094537 "ILMN_1658247" "OAS1"
"94" 0.0146005486425709 0.00873026900024382 9.68415302973085 22.6863590979685 6.0119737027228e-07 0.000298011065094537 "ILMN_1684060" "ASMTL-AS1"
"95" 0.459301359134508 -0.0391233422870035 9.18567265633979 22.6831946749214 6.02004150378094e-07 0.000298011065094537 "ILMN_2305225" "NDRG4"
"96" -0.0336776041409762 0.014532754727289 8.92402277322002 22.64081090148 6.12921350114653e-07 0.000300254846387415 "ILMN_1672496" "DNAJA1"
"98" 0.0679023594177466 0.00246011084508241 7.60180677928873 22.5741753864397 6.30511721996685e-07 0.00030256842104143 "ILMN_1689814" "DUSP13"
"99" -0.109017951956665 0.0167712959314364 6.92671953662351 22.4471746108606 6.65535998047311e-07 0.00031397133798589 "ILMN_2114185" "RUSC1-AS1"
"100" -0.294114391764067 0.0703554534687775 9.82396470578284 22.4398201210709 6.67626388504486e-07 0.00031397133798589 "ILMN_2335583" "KLK2"
"101" -0.108958837466619 0.0133439950841596 6.70991446676757 22.0499691228319 7.89036475789303e-07 0.000367394132509102 "ILMN_1685713" "TRIM64B"
"102" 0.211934544581072 -0.0155605504228323 8.42103505587112 21.9979257792367 8.06936209168806e-07 0.000372045059262653 "ILMN_1680300" "BCAN"
"103" -0.0791278282148771 0.0111898936773221 6.50813357486224 21.9534848734884 8.22561897577554e-07 0.000374091331575084 "ILMN_1722491" "APRT"
"104" -0.0577650296114421 0.0131228647649532 8.94888434630278 21.9402314799147 8.27283713613352e-07 0.000374091331575084 "ILMN_1668453" "TRIM36"
"105" -0.17947207921071 0.0252464801833099 6.82942814138897 21.9128330626186 8.37136334424238e-07 0.000374941405098124 "ILMN_1814256" "C17orf98"
"106" 0.219067836983164 -0.0191272934105016 7.52321610967219 21.890826981573 8.45139892487021e-07 0.000374955083621506 "ILMN_1692439" "OR5L1"
"108" -0.0143290835794409 0.00733419074343248 8.93930155519943 21.7770070508646 8.87850750179897e-07 0.000386609676661668 "ILMN_1744830" "ARHGAP11A"
"109" 0.142212355107904 -0.0101732251401326 7.02455278502954 21.7122684368859 9.13159476117518e-07 0.000387196956292638 "ILMN_2131336" "NEMP1"
"110" -0.28030733418385 0.041301773361369 8.10356264624258 21.6966746615426 9.19369221031651e-07 0.000387196956292638 "ILMN_3293685" "RPS2"
"114" -0.0702330992237058 0.0185599960720717 10.1408932394203 21.5666436046109 9.72926485033729e-07 0.000401357778404967 "ILMN_1743476" "LOC729609"
"120" 0.149327732515607 -0.0114155211006403 7.57163034495177 21.3305432919036 1.07880563901878e-06 0.000422783929931459 "ILMN_1792885" "CTSC"
"121" 0.238657240586684 -0.0165749575406836 8.72394401109424 21.2650695141257 1.11028308360696e-06 0.000431523907899736 "ILMN_1732873" "IPPK"
"124" -0.340882908819171 0.0642528253679963 8.53004466831672 21.0702037008037 1.20986366449249e-06 0.000458850551723813 "ILMN_2264916" "EDNRB"
"125" 0.133864648757605 -0.00560513895877642 8.09350337159213 21.0372044945423 1.22764402099699e-06 0.000461869144155572 "ILMN_1712678" "RPS27L"
"127" -0.068886423880118 0.0122581058074718 7.57191270149828 20.8500322039187 1.33387680231042e-06 0.000493933529598852 "ILMN_1669281" "CLN3"
"128" 0.186233348571099 -0.0130660766063067 8.88294589818163 20.627516082479 1.47298945469703e-06 0.000541185531839782 "ILMN_1735301" "DGKD"
"130" 0.0336893377865137 0.0115684750424474 9.44343105021446 20.5699449452406 1.51143157583697e-06 0.000546766185757394 "ILMN_3249553" "ARRDC3-AS1"
"131" -0.225078229326155 0.0361404180758242 7.53276697605378 20.4960251640031 1.56235620218051e-06 0.000560873950199579 "ILMN_3239367" "HYDIN"
"132" 0.223896057056874 -0.0172970957049383 7.941235098975 20.4085075214734 1.62501003920262e-06 0.000578946758512277 "ILMN_2312386" "PAIP1"
"134" 0.0989738725822743 -0.00413460079352966 7.64215350943887 20.3597985209211 1.66102954926463e-06 0.000582638289788208 "ILMN_1749297" "ACTL6A"
"136" 0.219714740975657 -0.0168607253978909 7.74976929983672 20.2959183491384 1.70955556638537e-06 0.000588184333795097 "ILMN_1701269" "ATP5C1"
"137" 0.210070273563187 -0.016383456405018 8.36116166632185 20.2908442319819 1.7134739672095e-06 0.000588184333795097 "ILMN_1815230" "OR51I1"
"139" 0.233609972779821 -0.0262886024241881 10.8052248004195 20.2509941023113 1.74458050681099e-06 0.00059024555449142 "ILMN_1811022" "HMX1"
"140" 0.0636242446979052 -0.0010537487795358 7.80348234887411 20.2208979781491 1.76846968748777e-06 0.000593490063233784 "ILMN_3176040" "RPS27A"
"141" -0.00168545574921379 0.00355199868434784 6.76236892858579 20.1921831288323 1.79158587842381e-06 0.000593490063233784 "ILMN_2363621" "RBBP8"
