"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"66" -0.175734462522611 0.00915517211722479 8.0080339588578 15.1555759379991 2.34003732036116e-05 0.016190158085974 "ILMN_2356559" "WTAP"
"68" -0.087087401694374 0.00732540662803175 6.48062684601793 15.1340654438365 2.36604072840021e-05 0.016190158085974 "ILMN_1660900" "SNORA7B"
"69" -0.577169338931423 0.0492365296632566 7.17172851853876 15.1217614508785 2.38105254915788e-05 0.016190158085974 "ILMN_1740345" "THYN1"
"72" -0.138428856483495 0.0185409936656411 6.58437162820853 14.9631727778236 2.58386669878798e-05 0.0164878131664923 "ILMN_3235096" "SNORA28"
"74" -0.174098764456676 0.0107859527445914 7.57988205998409 14.94422008109 2.60930561621187e-05 0.0164878131664923 "ILMN_1763347" "PIK3CB"
"76" -0.383036500540163 0.0274967779505046 9.28330119179721 14.8997693461257 2.67001859500643e-05 0.0165217940113109 "ILMN_1711994" "TCIRG1"
"77" -0.0513577610548266 0.00728175154358687 6.51089951221888 14.8328384647852 2.76428417573029e-05 0.0167809590459547 "ILMN_1708110" "TMEM144"
"78" -0.28375104915773 0.0225330714172043 6.99868816608835 14.8196537386325 2.78326700175314e-05 0.0167809590459547 "ILMN_1867664" "SPTLC3"
"80" -0.466696057578291 0.0387936685729646 6.75365567723574 14.7419628622646 2.8979727163402e-05 0.0170357326130059 "ILMN_3278735" "SSB"
"81" -0.151874577890424 0.0138734800872813 6.68460365416745 14.6705338219396 3.00787095774127e-05 0.0174634759753897 "ILMN_1762098" "ZNF747"
"83" -0.1113404806087 0.00515899694325377 7.28289690478098 14.5695907206085 3.17079131608137e-05 0.0175038399937661 "ILMN_1796269" "CSRP3"
"84" -0.0744603049346057 0.00770881516754622 6.49028957601493 14.5180724489254 3.25753138047495e-05 0.0175038399937661 "ILMN_2120340" "RUVBL2"
"85" -0.279043289567255 0.0208129238138856 7.20005905139216 14.5144847098817 3.26366514324121e-05 0.0175038399937661 "ILMN_3236765" "POLR2J3"
